NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;
9;2;46;1:59.439;0;;27.945;0;45.060;0;46.434;0;164.9;1:37:57.115;13:23:25.445;0:27.945;0:45.060;0:46.434;;Suellio Almeida;;TCR;;Bryan Herta Autosport w Curb Agajanian;Hyundai;GF;
9;2;47;1:59.300;0;;27.793;0;44.953;0;46.554;0;165.1;1:39:56.415;13:25:24.745;0:27.793;0:44.953;0:46.554;;Suellio Almeida;;TCR;;Bryan Herta Autosport w Curb Agajanian;Hyundai;GF;
9;2;48;1:59.187;0;;27.860;0;44.937;0;46.390;0;165.3;1:41:55.602;13:27:23.932;0:27.860;0:44.937;0:46.390;;Suellio Almeida;;TCR;;Bryan Herta Autosport w Curb Agajanian;Hyundai;GF;
9;2;49;1:59.017;0;;27.757;0;44.851;0;46.409;0;165.5;1:43:54.619;13:29:22.949;0:27.757;0:44.851;0:46.409;;Suellio Almeida;;TCR;;Bryan Herta Autosport w Curb Agajanian;Hyundai;GF;
9;2;50;2:00.217;0;;27.746;0;44.890;0;47.581;0;163.9;1:45:54.836;13:31:23.166;0:27.746;0:44.890;0:47.581;;Suellio Almeida;;TCR;;Bryan Herta Autosport w Curb Agajanian;Hyundai;FCY;
9;2;51;2:08.289;0;;28.538;0;52.367;0;47.384;0;153.5;1:48:03.125;13:33:31.455;0:28.538;0:52.367;0:47.384;;Suellio Almeida;;TCR;;Bryan Herta Autosport w Curb Agajanian;Hyundai;FCY;
9;2;52;2:41.706;0;;28.037;0;1:20.016;0;53.653;0;121.8;1:50:44.831;13:36:13.161;0:28.037;1:20.016;0:53.653;;Suellio Almeida;;TCR;;Bryan Herta Autosport w Curb Agajanian;Hyundai;GF;
9;2;53;2:01.331;0;;27.856;0;46.604;0;46.871;0;162.4;1:52:46.162;13:38:14.492;0:27.856;0:46.604;0:46.871;;Suellio Almeida;;TCR;;Bryan Herta Autosport w Curb Agajanian;Hyundai;GF;
9;2;54;2:00.859;0;;27.825;0;45.600;0;47.434;0;163.0;1:54:47.021;13:40:15.351;0:27.825;0:45.600;0:47.434;;Suellio Almeida;;TCR;;Bryan Herta Autosport w Curb Agajanian;Hyundai;GF;
9;2;55;2:02.617;0;;27.970;0;44.956;0;49.691;0;160.6;1:56:49.638;13:42:17.968;0:27.970;0:44.956;0:49.691;;Suellio Almeida;;TCR;;Bryan Herta Autosport w Curb Agajanian;Hyundai;FCY;
9;2;56;3:25.237;0;;49.046;0;1:17.553;0;1:18.638;0;96.0;2:00:14.875;13:45:43.205;0:49.046;1:17.553;1:18.638;;Suellio Almeida;;TCR;;Bryan Herta Autosport w Curb Agajanian;Hyundai;FCY;
9;2;57;3:27.912;0;;55.636;0;1:13.561;0;1:18.715;0;94.7;2:03:42.787;13:49:11.117;0:55.636;1:13.561;1:18.715;;Suellio Almeida;;TCR;;Bryan Herta Autosport w Curb Agajanian;Hyundai;FF;
93;2;1;2:09.404;0;;37.426;0;45.725;0;46.253;0;152.2;2:09.404;11:47:37.734;0:37.426;0:45.725;0:46.253;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;2;1:57.030;0;;27.277;0;44.381;0;45.372;1;168.3;4:06.434;11:49:34.764;0:27.277;0:44.381;0:45.372;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;3;2:30.206;0;;30.331;0;59.209;0;1:00.666;0;131.1;6:36.640;11:52:04.970;0:30.331;0:59.209;1:00.666;;LP Montour;;TCR;;MMG;Honda;FCY;
93;2;4;3:04.627;0;;43.101;0;1:20.379;0;1:01.147;0;106.7;9:41.267;11:55:09.597;0:43.101;1:20.379;1:01.147;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;5;1:58.445;0;;27.850;0;44.861;0;45.734;0;166.3;11:39.712;11:57:08.042;0:27.850;0:44.861;0:45.734;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;6;1:57.770;0;;27.393;0;44.779;0;45.598;0;167.3;13:37.482;11:59:05.812;0:27.393;0:44.779;0:45.598;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;7;1:58.482;0;;27.969;0;44.279;0;46.234;0;166.3;15:35.964;12:01:04.294;0:27.969;0:44.279;0:46.234;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;8;1:56.868;0;;27.389;0;44.035;1;45.444;0;168.6;17:32.832;12:03:01.162;0:27.389;0:44.035;0:45.444;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;9;1:58.766;0;;28.374;0;44.513;0;45.879;0;165.9;19:31.598;12:04:59.928;0:28.374;0:44.513;0:45.879;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;10;2:00.246;0;;29.757;0;44.517;0;45.972;0;163.8;21:31.844;12:07:00.174;0:29.757;0:44.517;0:45.972;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;11;1:57.881;0;;27.501;0;44.710;0;45.670;0;167.1;23:29.725;12:08:58.055;0:27.501;0:44.710;0:45.670;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;12;1:57.676;0;;27.329;0;44.530;0;45.817;0;167.4;25:27.401;12:10:55.731;0:27.329;0:44.530;0:45.817;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;13;1:57.461;0;;27.319;0;44.337;0;45.805;0;167.7;27:24.862;12:12:53.192;0:27.319;0:44.337;0:45.805;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;14;1:57.768;0;;27.384;0;44.632;0;45.752;0;167.3;29:22.630;12:14:50.960;0:27.384;0:44.632;0:45.752;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;15;1:57.992;0;;27.283;0;44.688;0;46.021;0;166.9;31:20.622;12:16:48.952;0:27.283;0:44.688;0:46.021;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;16;1:57.904;0;;27.333;0;44.861;0;45.710;0;167.1;33:18.526;12:18:46.856;0:27.333;0:44.861;0:45.710;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;17;1:57.677;0;;27.385;0;44.521;0;45.771;0;167.4;35:16.203;12:20:44.533;0:27.385;0:44.521;0:45.771;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;18;1:58.342;0;;27.128;2;45.237;0;45.977;0;166.5;37:14.545;12:22:42.875;0:27.128;0:45.237;0:45.977;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;19;1:58.191;0;;27.384;0;44.837;0;45.970;0;166.7;39:12.736;12:24:41.066;0:27.384;0:44.837;0:45.970;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;20;1:59.313;0;;27.497;0;45.275;0;46.541;0;165.1;41:12.049;12:26:40.379;0:27.497;0:45.275;0:46.541;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;21;1:58.396;0;;27.523;0;44.840;0;46.033;0;166.4;43:10.445;12:28:38.775;0:27.523;0:44.840;0:46.033;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;22;1:57.983;0;;27.440;0;44.616;0;45.927;0;167.0;45:08.428;12:30:36.758;0:27.440;0:44.616;0:45.927;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;23;1:57.934;0;;27.273;0;44.544;0;46.117;0;167.0;47:06.362;12:32:34.692;0:27.273;0:44.544;0:46.117;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;24;1:57.924;0;;27.363;0;44.622;0;45.939;0;167.0;49:04.286;12:34:32.616;0:27.363;0:44.622;0:45.939;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;25;1:58.228;0;;27.420;0;44.604;0;46.204;0;166.6;51:02.514;12:36:30.844;0:27.420;0:44.604;0:46.204;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;26;1:57.920;0;;27.273;0;44.691;0;45.956;0;167.0;53:00.434;12:38:28.764;0:27.273;0:44.691;0:45.956;;LP Montour;;TCR;;MMG;Honda;GF;
93;2;27;2:05.141;0;;27.288;0;45.094;0;52.759;0;157.4;55:05.575;12:40:33.905;0:27.288;0:45.094;0:52.759;;LP Montour;;TCR;;MMG;Honda;FCY;
93;2;28;3:27.322;0;;41.287;0;1:19.038;0;1:26.997;0;95.0;58:32.897;12:44:01.227;0:41.287;1:19.038;1:26.997;;LP Montour;;TCR;;MMG;Honda;FCY;
93;2;29;3:12.925;0;B;42.144;0;1:11.742;0;1:19.039;0;102.1;1:01:45.822;12:47:14.152;0:42.144;1:11.742;1:19.039;;LP Montour;;TCR;;MMG;Honda;FCY;
93;1;30;3:28.986;0;;1:40.496;0;54.178;0;54.312;0;94.3;1:05:14.808;12:50:43.138;1:40.496;0:54.178;0:54.312;;Karl Wittmer;0:01:24.860;TCR;;MMG;Honda;FCY;
93;1;31;2:40.823;0;;36.890;0;1:10.161;0;53.772;0;122.5;1:07:55.631;12:53:23.961;0:36.890;1:10.161;0:53.772;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;32;1:57.776;0;;28.091;0;44.351;0;45.334;2;167.3;1:09:53.407;12:55:21.737;0:28.091;0:44.351;0:45.334;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;33;1:56.699;2;;27.272;0;43.800;2;45.627;0;168.8;1:11:50.106;12:57:18.436;0:27.272;0:43.800;0:45.627;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;34;1:58.784;0;;27.309;0;45.315;0;46.160;0;165.8;1:13:48.890;12:59:17.220;0:27.309;0:45.315;0:46.160;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;35;1:57.956;0;;27.215;1;44.585;0;46.156;0;167.0;1:15:46.846;13:01:15.176;0:27.215;0:44.585;0:46.156;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;36;1:56.911;0;;27.327;0;43.837;0;45.747;0;168.5;1:17:43.757;13:03:12.087;0:27.327;0:43.837;0:45.747;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;37;1:58.095;0;;27.516;0;44.334;0;46.245;0;166.8;1:19:41.852;13:05:10.182;0:27.516;0:44.334;0:46.245;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;38;1:58.395;0;;27.531;0;45.072;0;45.792;0;166.4;1:21:40.247;13:07:08.577;0:27.531;0:45.072;0:45.792;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;39;1:57.348;0;;27.428;0;44.402;0;45.518;0;167.9;1:23:37.595;13:09:05.925;0:27.428;0:44.402;0:45.518;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;40;1:57.576;0;;27.247;0;44.469;0;45.860;0;167.5;1:25:35.171;13:11:03.501;0:27.247;0:44.469;0:45.860;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;41;1:57.483;0;;27.363;0;44.375;0;45.745;0;167.7;1:27:32.654;13:13:00.984;0:27.363;0:44.375;0:45.745;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;42;1:57.699;0;;27.404;0;44.584;0;45.711;0;167.4;1:29:30.353;13:14:58.683;0:27.404;0:44.584;0:45.711;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;43;1:57.842;0;;27.370;0;44.669;0;45.803;0;167.2;1:31:28.195;13:16:56.525;0:27.370;0:44.669;0:45.803;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;44;1:58.984;0;;27.433;0;45.069;0;46.482;0;165.6;1:33:27.179;13:18:55.509;0:27.433;0:45.069;0:46.482;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;45;1:58.396;0;;27.515;0;45.003;0;45.878;0;166.4;1:35:25.575;13:20:53.905;0:27.515;0:45.003;0:45.878;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;46;1:58.341;0;;27.411;0;44.928;0;46.002;0;166.5;1:37:23.916;13:22:52.246;0:27.411;0:44.928;0:46.002;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;47;1:58.821;0;;27.536;0;45.205;0;46.080;0;165.8;1:39:22.737;13:24:51.067;0:27.536;0:45.205;0:46.080;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;48;1:58.803;0;;27.434;0;45.123;0;46.246;0;165.8;1:41:21.540;13:26:49.870;0:27.434;0:45.123;0:46.246;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;49;1:58.308;0;;27.465;0;45.251;0;45.592;0;166.5;1:43:19.848;13:28:48.178;0:27.465;0:45.251;0:45.592;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;50;1:58.462;0;;27.419;0;45.066;0;45.977;0;166.3;1:45:18.310;13:30:46.640;0:27.419;0:45.066;0:45.977;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;51;2:02.444;0;;27.827;0;47.534;0;47.083;0;160.9;1:47:20.754;13:32:49.084;0:27.827;0:47.534;0:47.083;;Karl Wittmer;;TCR;;MMG;Honda;FCY;
93;1;52;3:21.373;0;;49.171;0;1:34.725;0;57.477;0;97.8;1:50:42.127;13:36:10.457;0:49.171;1:34.725;0:57.477;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;53;1:59.124;0;;27.600;0;45.926;0;45.598;0;165.4;1:52:41.251;13:38:09.581;0:27.600;0:45.926;0:45.598;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;54;1:58.399;0;;27.376;0;44.912;0;46.111;0;166.4;1:54:39.650;13:40:07.980;0:27.376;0:44.912;0:46.111;;Karl Wittmer;;TCR;;MMG;Honda;GF;
93;1;55;2:02.645;0;;27.439;0;45.780;0;49.426;0;160.6;1:56:42.295;13:42:10.625;0:27.439;0:45.780;0:49.426;;Karl Wittmer;;TCR;;MMG;Honda;FCY;
93;1;56;3:24.781;0;;48.372;0;1:19.648;0;1:16.761;0;96.2;2:00:07.076;13:45:35.406;0:48.372;1:19.648;1:16.761;;Karl Wittmer;;TCR;;MMG;Honda;FCY;
93;1;57;3:27.125;0;;53.620;0;1:15.580;0;1:17.925;0;95.1;2:03:34.201;13:49:02.531;0:53.620;1:15.580;1:17.925;;Karl Wittmer;;TCR;;MMG;Honda;FF;
95;2;1;2:01.463;0;;29.685;0;45.567;0;46.211;0;162.2;2:01.463;11:47:29.793;0:29.685;0:45.567;0:46.211;;Dillon Machavern;;GS;;Turner Motorsport;BMW;GF;
95;2;2;1:57.723;0;;27.351;0;44.637;0;45.735;0;167.3;3:59.186;11:49:27.516;0:27.351;0:44.637;0:45.735;;Dillon Machavern;;GS;;Turner Motorsport;BMW;GF;
95;2;3;2:29.029;0;;30.324;0;1:01.058;0;57.647;0;132.2;6:28.215;11:51:56.545;0:30.324;1:01.058;0:57.647;;Dillon Machavern;;GS;;Turner Motorsport;BMW;FCY;
95;2;4;3:06.986;0;;44.154;0;1:17.465;0;1:05.367;0;105.3;9:35.201;11:55:03.531;0:44.154;1:17.465;1:05.367;;Dillon Machavern;;GS;;Turner Motorsport;BMW;GF;
95;2;5;1:58.269;0;;27.276;0;44.983;0;46.010;0;166.6;11:33.470;11:57:01.800;0:27.276;0:44.983;0:46.010;;Dillon Machavern;;GS;;Turner Motorsport;BMW;GF;
95;2;6;1:57.027;0;;27.098;0;44.370;0;45.559;0;168.3;13:30.497;11:58:58.827;0:27.098;0:44.370;0:45.559;;Dillon Machavern;;GS;;Turner Motorsport;BMW;GF;
95;2;7;1:56.919;0;;27.206;0;44.137;1;45.576;0;168.5;15:27.416;12:00:55.746;0:27.206;0:44.137;0:45.576;;Dillon Machavern;;GS;;Turner Motorsport;BMW;GF;
95;2;8;1:56.858;2;;27.114;0;44.138;0;45.606;0;168.6;17:24.274;12:02:52.604;0:27.114;0:44.138;0:45.606;;Dillon Machavern;;GS;;Turner Motorsport;BMW;GF;
95;2;9;1:57.166;0;;27.193;0;44.410;0;45.563;0;168.1;19:21.440;12:04:49.770;0:27.193;0:44.410;0:45.563;;Dillon Machavern;;GS;;Turner Motorsport;BMW;GF;
95;2;10;1:57.081;0;;27.168;0;44.139;0;45.774;0;168.2;21:18.521;12:06:46.851;0:27.168;0:44.139;0:45.774;;Dillon Machavern;;GS;;Turner Motorsport;BMW;GF;
95;2;11;1:56.879;0;;27.134;0;44.241;0;45.504;2;168.5;23:15.400;12:08:43.730;0:27.134;0:44.241;0:45.504;;Dillon Machavern;;GS;;Turner Motorsport;BMW;GF;
95;2;12;1:57.146;0;;27.215;0;44.239;0;45.692;0;168.2;25:12.546;12:10:40.876;0:27.215;0:44.239;0:45.692;;Dillon Machavern;;GS;;Turner Motorsport;BMW;GF;
95;2;13;1:57.075;0;;27.128;0;44.206;0;45.741;0;168.3;27:09.621;12:12:37.951;0:27.128;0:44.206;0:45.741;;Dillon Machavern;;GS;;Turner Motorsport;BMW;GF;
95;2;14;1:57.404;0;;27.050;1;44.584;0;45.770;0;167.8;29:07.025;12:14:35.355;0:27.050;0:44.584;0:45.770;;Dillon Machavern;;GS;;Turner Motorsport;BMW;GF;
95;2;15;1:57.805;0;;27.135;0;44.704;0;45.966;0;167.2;31:04.830;12:16:33.160;0:27.135;0:44.704;0:45.966;;Dillon Machavern;;GS;;Turner Motorsport;BMW;GF;
95;2;16;1:57.929;0;;27.120;0;44.487;0;46.322;0;167.0;33:02.759;12:18:31.089;0:27.120;0:44.487;0:46.322;;Dillon Machavern;;GS;;Turner Motorsport;BMW;GF;
95;2;17;1:57.645;0;;27.302;0;44.520;0;45.823;0;167.4;35:00.404;12:20:28.734;0:27.302;0:44.520;0:45.823;;Dillon Machavern;;GS;;Turner Motorsport;BMW;GF;
95;2;18;1:57.439;0;;27.106;0;44.279;0;46.054;0;167.7;36:57.843;12:22:26.173;0:27.106;0:44.279;0:46.054;;Dillon Machavern;;GS;;Turner Motorsport;BMW;GF;
95;2;19;1:57.599;0;;27.231;0;44.486;0;45.882;0;167.5;38:55.442;12:24:23.772;0:27.231;0:44.486;0:45.882;;Dillon Machavern;;GS;;Turner Motorsport;BMW;GF;
95;2;20;1:57.733;0;;27.166;0;44.704;0;45.863;0;167.3;40:53.175;12:26:21.505;0:27.166;0:44.704;0:45.863;;Dillon Machavern;;GS;;Turner Motorsport;BMW;GF;
95;2;21;1:57.592;0;;27.197;0;44.416;0;45.979;0;167.5;42:50.767;12:28:19.097;0:27.197;0:44.416;0:45.979;;Dillon Machavern;;GS;;Turner Motorsport;BMW;GF;
95;2;22;2:56.359;0;B;27.384;0;44.540;0;1:44.435;0;111.7;45:47.126;12:31:15.456;0:27.384;0:44.540;1:44.435;;Dillon Machavern;;GS;;Turner Motorsport;BMW;GF;
95;1;23;2:13.942;0;;41.418;0;46.185;0;46.339;0;147.1;48:01.068;12:33:29.398;0:41.418;0:46.185;0:46.339;;Francis Selldorff;0:01:17.289;GS;;Turner Motorsport;BMW;GF;
95;1;24;1:57.620;0;;27.341;0;44.719;0;45.560;1;167.5;49:58.688;12:35:27.018;0:27.341;0:44.719;0:45.560;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;25;1:56.908;0;;27.186;0;43.877;2;45.845;0;168.5;51:55.596;12:37:23.926;0:27.186;0:43.877;0:45.845;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;26;1:58.309;0;;27.432;0;44.528;0;46.349;0;166.5;53:53.905;12:39:22.235;0:27.432;0:44.528;0:46.349;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;27;2:13.410;0;;27.077;0;47.704;0;58.629;0;147.7;56:07.315;12:41:35.645;0:27.077;0:47.704;0:58.629;;Francis Selldorff;;GS;;Turner Motorsport;BMW;FCY;
95;1;28;3:01.105;0;B;36.493;0;53.863;0;1:30.749;0;108.8;59:08.420;12:44:36.750;0:36.493;0:53.863;1:30.749;;Francis Selldorff;;GS;;Turner Motorsport;BMW;FCY;
95;1;29;2:43.418;0;;41.835;0;57.545;0;1:04.038;0;120.5;1:01:51.838;12:47:20.168;0:41.835;0:57.545;1:04.038;;Francis Selldorff;0:00:46.096;GS;;Turner Motorsport;BMW;FCY;
95;1;30;2:50.050;0;;35.559;0;59.619;0;1:14.872;0;115.8;1:04:41.888;12:50:10.218;0:35.559;0:59.619;1:14.872;;Francis Selldorff;;GS;;Turner Motorsport;BMW;FCY;
95;1;31;3:02.273;0;;52.560;0;1:13.388;0;56.325;0;108.1;1:07:44.161;12:53:12.491;0:52.560;1:13.388;0:56.325;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;32;1:57.938;0;;27.431;0;44.693;0;45.814;0;167.0;1:09:42.099;12:55:10.429;0:27.431;0:44.693;0:45.814;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;33;1:58.503;0;;27.053;0;44.941;0;46.509;0;166.2;1:11:40.602;12:57:08.932;0:27.053;0:44.941;0:46.509;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;34;1:57.523;0;;27.161;0;44.582;0;45.780;0;167.6;1:13:38.125;12:59:06.455;0:27.161;0:44.582;0:45.780;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;35;1:58.002;0;;27.210;0;45.169;0;45.623;0;166.9;1:15:36.127;13:01:04.457;0:27.210;0:45.169;0:45.623;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;36;1:57.063;0;;27.109;0;44.124;0;45.830;0;168.3;1:17:33.190;13:03:01.520;0:27.109;0:44.124;0:45.830;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;37;1:57.046;0;;27.168;0;44.130;0;45.748;0;168.3;1:19:30.236;13:04:58.566;0:27.168;0:44.130;0:45.748;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;38;1:56.982;0;;27.036;2;44.152;0;45.794;0;168.4;1:21:27.218;13:06:55.548;0:27.036;0:44.152;0:45.794;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;39;1:57.330;0;;27.224;0;44.203;0;45.903;0;167.9;1:23:24.548;13:08:52.878;0:27.224;0:44.203;0:45.903;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;40;1:57.091;0;;27.098;0;44.251;0;45.742;0;168.2;1:25:21.639;13:10:49.969;0:27.098;0:44.251;0:45.742;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;41;1:57.214;0;;27.136;0;44.286;0;45.792;0;168.1;1:27:18.853;13:12:47.183;0:27.136;0:44.286;0:45.792;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;42;1:57.697;0;;27.170;0;44.309;0;46.218;0;167.4;1:29:16.550;13:14:44.880;0:27.170;0:44.309;0:46.218;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;43;1:57.242;0;;27.148;0;44.209;0;45.885;0;168.0;1:31:13.792;13:16:42.122;0:27.148;0:44.209;0:45.885;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;44;1:57.769;0;;27.259;0;44.432;0;46.078;0;167.3;1:33:11.561;13:18:39.891;0:27.259;0:44.432;0:46.078;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;45;1:57.848;0;;27.142;0;44.752;0;45.954;0;167.2;1:35:09.409;13:20:37.739;0:27.142;0:44.752;0:45.954;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;46;1:57.582;0;;27.292;0;44.392;0;45.898;0;167.5;1:37:06.991;13:22:35.321;0:27.292;0:44.392;0:45.898;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;47;1:57.419;0;;27.183;0;44.334;0;45.902;0;167.8;1:39:04.410;13:24:32.740;0:27.183;0:44.334;0:45.902;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;48;1:57.754;0;;27.283;0;44.518;0;45.953;0;167.3;1:41:02.164;13:26:30.494;0:27.283;0:44.518;0:45.953;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;49;1:57.456;0;;27.233;0;44.309;0;45.914;0;167.7;1:42:59.620;13:28:27.950;0:27.233;0:44.309;0:45.914;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;50;1:57.542;0;;27.132;0;44.462;0;45.948;0;167.6;1:44:57.162;13:30:25.492;0:27.132;0:44.462;0:45.948;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;51;2:11.132;0;;27.214;0;45.342;0;58.576;0;150.2;1:47:08.294;13:32:36.624;0:27.214;0:45.342;0:58.576;;Francis Selldorff;;GS;;Turner Motorsport;BMW;FCY;
95;1;52;3:27.602;0;;53.771;0;1:31.056;0;1:02.775;0;94.9;1:50:35.896;13:36:04.226;0:53.771;1:31.056;1:02.775;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;53;2:01.803;0;;27.695;0;48.240;0;45.868;0;161.7;1:52:37.699;13:38:06.029;0:27.695;0:48.240;0:45.868;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;54;1:57.819;0;;27.263;0;44.375;0;46.181;0;167.2;1:54:35.518;13:40:03.848;0:27.263;0:44.375;0:46.181;;Francis Selldorff;;GS;;Turner Motorsport;BMW;GF;
95;1;55;2:27.600;0;;27.877;0;59.092;0;1:00.631;0;133.5;1:57:03.118;13:42:31.448;0:27.877;0:59.092;1:00.631;;Francis Selldorff;;GS;;Turner Motorsport;BMW;FCY;
95;1;56;3:14.254;0;;39.953;0;1:16.404;0;1:17.897;0;101.4;2:00:17.372;13:45:45.702;0:39.953;1:16.404;1:17.897;;Francis Selldorff;;GS;;Turner Motorsport;BMW;FCY;
95;1;57;3:27.720;0;;56.423;0;1:13.035;0;1:18.262;0;94.8;2:03:45.092;13:49:13.422;0:56.423;1:13.035;1:18.262;;Francis Selldorff;;GS;;Turner Motorsport;BMW;FF;
96;1;1;2:06.267;0;;32.344;0;46.849;0;47.074;0;156.0;2:06.267;11:47:34.597;0:32.344;0:46.849;0:47.074;;Matt Dalton;;GS;;Turner Motorsport;BMW;GF;
96;1;2;1:59.297;0;;27.528;0;45.118;0;46.651;0;165.1;4:05.564;11:49:33.894;0:27.528;0:45.118;0:46.651;;Matt Dalton;;GS;;Turner Motorsport;BMW;GF;
96;1;3;2:28.380;0;;29.291;0;59.532;0;59.557;0;132.8;6:33.944;11:52:02.274;0:29.291;0:59.532;0:59.557;;Matt Dalton;;GS;;Turner Motorsport;BMW;FCY;
96;1;4;3:04.036;0;;43.646;0;1:16.721;0;1:03.669;0;107.0;9:37.980;11:55:06.310;0:43.646;1:16.721;1:03.669;;Matt Dalton;;GS;;Turner Motorsport;BMW;GF;
96;1;5;2:00.079;0;;27.606;0;45.963;0;46.510;0;164.0;11:38.059;11:57:06.389;0:27.606;0:45.963;0:46.510;;Matt Dalton;;GS;;Turner Motorsport;BMW;GF;
96;1;6;1:58.877;0;;27.600;0;44.975;0;46.302;0;165.7;13:36.936;11:59:05.266;0:27.600;0:44.975;0:46.302;;Matt Dalton;;GS;;Turner Motorsport;BMW;GF;
96;1;7;1:59.672;0;;27.595;0;44.957;0;47.120;0;164.6;15:36.608;12:01:04.938;0:27.595;0:44.957;0:47.120;;Matt Dalton;;GS;;Turner Motorsport;BMW;GF;
96;1;8;1:59.659;0;;28.146;0;44.738;0;46.775;0;164.6;17:36.267;12:03:04.597;0:28.146;0:44.738;0:46.775;;Matt Dalton;;GS;;Turner Motorsport;BMW;GF;
96;1;9;1:58.420;0;;27.498;0;44.784;0;46.138;1;166.3;19:34.687;12:05:03.017;0:27.498;0:44.784;0:46.138;;Matt Dalton;;GS;;Turner Motorsport;BMW;GF;
